Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Eco Score,Predicted Eco Score
RIVIAN R1T 22in Performance Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,pickup,10,80,71,76,10,Elite,76.0,76.0
RIVIAN R1T 22in Performance Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,pickup,10,80,71,76,10,Elite,76.0,76.0
RIVIAN R1T 22in Performance Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,pickup,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1T 22in Performance Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,pickup,10,84,72,78,10,Elite,78.0,78.0
SUBARU Crosstrek Hybrid,2.0,4.0,CVT,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PFJXT02.0EVC,small SUV,7,36/99,35/80,35,9,Yes,45.0,45.36857142857143
SUBARU Solterra,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTYXT00.0D1U,small SUV,10,114,94,104,10,Elite,104.0,104.0
SUBARU Solterra,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTYXT00.0D1U,small SUV,10,114,94,104,10,Elite,104.0,104.0
SUBARU Solterra Limited / Touring,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTYXT00.0D1U,small SUV,10,111,93,102,10,Elite,102.0,102.0
SUBARU Solterra Limited / Touring,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTYXT00.0D1U,small SUV,10,111,93,102,10,Elite,102.0,102.0
TESLA Model 3,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L13,midsize car,10,138,126,132,10,Elite,132.0,132.0
TESLA Model 3,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L13,midsize car,10,138,126,132,10,Elite,132.0,132.0
TESLA Model 3 Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L23,midsize car,10,131,121,126,10,Elite,126.0,125.93
TESLA Model 3 Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L23,midsize car,10,131,121,126,10,Elite,126.0,125.93
TESLA Model 3 Performance,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L23,midsize car,10,118,107,113,10,Elite,113.0,113.0
TESLA Model 3 Performance,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L23,midsize car,10,118,107,113,10,Elite,113.0,113.0
TESLA Model S,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L2S,large car,10,124,115,120,10,Elite,120.0,120.0
TESLA Model S,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L2S,large car,10,124,115,120,10,Elite,120.0,120.0
TESLA Model X,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L2X,standard SUV,10,107,97,102,10,Elite,102.0,102.0
TESLA Model X,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L2X,standard SUV,10,107,97,102,10,Elite,102.0,102.0
"TESLA Model X Plaid (20"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L3X,standard SUV,10,103,93,98,10,Elite,98.0,98.0
"TESLA Model X Plaid (20"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L3X,standard SUV,10,103,93,98,10,Elite,98.0,98.0
"TESLA Model X Plaid (22"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L3X,standard SUV,10,94,88,91,10,Elite,91.0,91.0
"TESLA Model X Plaid (22"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L3X,standard SUV,10,94,88,91,10,Elite,91.0,91.0
TESLA Model Y,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L1Y,small SUV,10,127,113,120,10,Elite,120.0,120.0
TESLA Model Y,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L1Y,small SUV,10,127,113,120,10,Elite,120.0,120.0
TESLA Model Y,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L2Y,small SUV,10,129,116,123,10,Elite,123.0,122.98
TESLA Model Y,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L2Y,small SUV,10,129,116,123,10,Elite,123.0,122.98
TESLA Model Y Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L2Y,small SUV,10,127,117,122,10,Elite,122.0,122.0
TESLA Model Y Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L2Y,small SUV,10,127,117,122,10,Elite,122.0,122.0
TESLA Model Y Performance,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTSLV00.0L2Y,small SUV,10,115,106,111,10,Elite,111.0,111.0
TESLA Model Y Performance,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTSLV00.0L2Y,small SUV,10,115,106,111,10,Elite,111.0,111.0
TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.5P33,midsize car,7,51,53,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.5P33,midsize car,7,51,53,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Camry Hybrid SE/XLE/XSE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.5P33,midsize car,7,44,47,46,8,Yes,52.57142857142857,52.617142857142795
TOYOTA Camry Hybrid SE/XLE/XSE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.5P33,midsize car,7,44,47,46,8,Yes,52.57142857142857,52.617142857142795
TOYOTA Corolla,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.0P3A,small car,7,31,40,34,7,Yes,34.0,34.0
TOYOTA Corolla,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.0P3A,small car,7,32,41,35,7,Yes,35.0,35.0
TOYOTA Corolla,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.0P3A,small car,7,31,40,34,7,Yes,34.0,34.0
TOYOTA Corolla,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.0P3A,small car,7,32,41,35,7,Yes,35.0,35.0
TOYOTA Corolla Cross Hybrid,2.0,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.0P33,small SUV,7,45,38,42,8,Yes,48.0,48.0
TOYOTA Corolla Cross Hybrid,2.0,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.0P33,small SUV,7,45,38,42,8,Yes,48.0,48.0
TOYOTA Corolla Hatchback,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.0P3A,small car,7,32,41,35,7,Yes,35.0,35.0
TOYOTA Corolla Hatchback,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.0P3A,small car,7,32,41,35,7,Yes,35.0,35.0
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV01.8P33,small car,7,50,43,47,8,Yes,53.714285714285715,53.71428571428565
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV01.8P33,small car,7,53,46,50,8,Yes,57.142857142857146,57.14285714285713
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV01.8P33,small car,7,50,43,47,8,Yes,53.714285714285715,53.71428571428565
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV01.8P33,small car,7,53,46,50,8,Yes,57.142857142857146,57.14285714285713
TOYOTA Corolla Hybrid,1.8,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV01.8P33,small car,7,47,41,44,8,Yes,50.285714285714285,50.28571428571432
TOYOTA Corolla Hybrid,1.8,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV01.8P33,small car,7,51,44,48,8,Yes,54.857142857142854,54.85714285714286
TOYOTA Corolla Hybrid,1.8,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV01.8P33,small car,7,47,41,44,8,Yes,50.285714285714285,50.28571428571432
TOYOTA Corolla Hybrid,1.8,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV01.8P33,small car,7,51,44,48,8,Yes,54.857142857142854,54.85714285714286
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P34,small SUV,7,36,35,36,7,Yes,36.0,36.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P34,small SUV,7,36,35,36,7,Yes,36.0,36.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P34,standard SUV,7,35,35,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P34,standard SUV,7,35,35,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid LTD/PLAT,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P34,standard SUV,7,35,34,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid LTD/PLAT,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P34,standard SUV,7,35,34,35,7,Yes,35.0,35.0
TOYOTA Mirai LE,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,PTYXV00.0D17,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Mirai LE,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,PTYXV00.0D17,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Mirai Limited,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,PTYXV00.0D17,small car,10,67,64,65,10,Elite,65.0,65.0
TOYOTA Mirai Limited,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,PTYXV00.0D17,small car,10,67,64,65,10,Elite,65.0,65.0
TOYOTA Mirai XLE,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,PTYXV00.0D17,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Mirai XLE,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,PTYXV00.0D17,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Prius,2.0,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.0P33,midsize car,7,57,56,57,9,Yes,73.28571428571429,72.96857142857155
TOYOTA Prius,2.0,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.0P33,midsize car,7,57,56,57,9,Yes,73.28571428571429,72.96857142857155
TOYOTA Prius,2.0,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.0P33,midsize car,7,53,54,54,9,Yes,69.42857142857143,69.4285714285715
TOYOTA Prius,2.0,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.0P33,midsize car,7,53,54,54,9,Yes,69.42857142857143,69.4285714285715
TOYOTA Prius Prime,2.0,4.0,CVT,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.0P35,midsize car,7,50/125,47/103,48,10,Yes,68.57142857142857,68.54285714285706
TOYOTA Prius Prime,2.0,4.0,CVT,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.0P35,midsize car,7,50/125,47/103,48,10,Yes,68.57142857142857,68.54285714285706
TOYOTA Prius Prime SE,2.0,4.0,CVT,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.0P35,midsize car,7,53/140,51/115,52,10,Yes,74.28571428571429,74.28571428571443
TOYOTA Prius Prime SE,2.0,4.0,CVT,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.0P35,midsize car,7,53/140,51/115,52,10,Yes,74.28571428571429,74.28571428571443
TOYOTA Prius XLE/LTD,2.0,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.0P33,midsize car,7,52,52,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Prius XLE/LTD,2.0,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.0P33,midsize car,7,52,52,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Prius XLE/LTD,2.0,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.0P33,midsize car,7,49,50,49,8,Yes,56.0,55.98857142857143
TOYOTA Prius XLE/LTD,2.0,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.0P33,midsize car,7,49,50,49,8,Yes,56.0,55.98857142857143
TOYOTA RAV4 Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.5P3L,small SUV,7,41,38,40,7,Yes,40.0,40.027142857142856
TOYOTA RAV4 Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.5P3L,small SUV,7,41,38,40,7,Yes,40.0,40.027142857142856
TOYOTA RAV4 Hybrid Woodland Edition,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.5P3L,small SUV,7,38,35,37,7,Yes,37.0,37.0
TOYOTA RAV4 Hybrid Woodland Edition,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.5P3L,small SUV,7,38,35,37,7,Yes,37.0,37.0
TOYOTA RAV4 PRIME,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P33,small SUV,7,40/105,36/84,38,10,Yes,54.285714285714285,54.28571428571435
TOYOTA RAV4 PRIME,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P33,small SUV,7,40/105,36/84,38,10,Yes,54.285714285714285,54.28571428571435
TOYOTA Sienna,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P34,minivan,7,36,36,36,7,Yes,36.0,36.0
TOYOTA Sienna,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P34,minivan,7,36,36,36,7,Yes,36.0,36.0
TOYOTA Sienna,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P34,minivan,7,35,36,35,7,Yes,35.0,35.0
TOYOTA Sienna,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P34,minivan,7,35,36,35,7,Yes,35.0,35.0
TOYOTA Toyota Crown,2.5,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.5P3L,midsize car,7,42,41,41,8,Yes,46.857142857142854,46.84571428571425
TOYOTA Toyota Crown,2.5,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.5P3L,midsize car,7,42,41,41,8,Yes,46.857142857142854,46.84571428571425
TOYOTA Venza,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXJ02.5P3L,small SUV,7,40,37,39,7,Yes,39.0,38.98
TOYOTA Venza,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXJ02.5P3L,small SUV,7,40,37,39,7,Yes,39.0,38.98
TOYOTA bZ4X,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTYXT00.0D16,small SUV,10,131,107,119,10,Elite,119.0,118.96
TOYOTA bZ4X,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PTYXT00.0D16,small SUV,10,131,107,119,10,Elite,119.0,118.96
TOYOTA bZ4X,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTYXT00.0D1U,small SUV,10,114,94,104,10,Elite,104.0,104.0
TOYOTA bZ4X,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTYXT00.0D1U,small SUV,10,114,94,104,10,Elite,104.0,104.0
TOYOTA bZ4X Limited,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTYXT00.0D16,small SUV,10,125,103,114,10,Elite,114.0,114.0
TOYOTA bZ4X Limited,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PTYXT00.0D16,small SUV,10,125,103,114,10,Elite,114.0,114.0
TOYOTA bZ4X Limited,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTYXT00.0D1U,small SUV,10,112,92,102,10,Elite,102.0,102.0
TOYOTA bZ4X Limited,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTYXT00.0D1U,small SUV,10,112,92,102,10,Elite,102.0,102.0
VINFAST VF 8 Eco,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVTPT00.0C89,special purpose,10,79,71,75,10,Elite,75.0,75.0
VINFAST VF 8 Eco,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVTPT00.0C89,special purpose,10,79,71,75,10,Elite,75.0,75.0
VINFAST VF 8 Eco City Edition,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVTPT00.0L89,special purpose,10,71,67,69,10,Elite,69.0,68.93
VINFAST VF 8 Eco City Edition,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVTPT00.0L89,special purpose,10,71,67,69,10,Elite,69.0,68.93
VINFAST VF 8 Plus,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVTPT00.0C89,special purpose,10,48,43,46,10,Elite,46.0,45.98
VINFAST VF 8 Plus,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVTPT00.0C89,special purpose,10,48,43,46,10,Elite,46.0,45.98
VINFAST VF 8 Plus City Edition,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVTPT00.0L89,special purpose,10,65,61,63,10,Elite,63.0,63.0
VINFAST VF 8 Plus City Edition,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVTPT00.0L89,special purpose,10,65,61,63,10,Elite,63.0,63.0
VOLKSWAGEN ID.4,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVGAT00.0VZR,small SUV,10,115,99,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PVGAT00.0VZR,small SUV,10,115,99,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4 AWD Pro,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVGAT00.0VZA,small SUV,10,104,93,99,10,Elite,99.0,99.0
VOLKSWAGEN ID.4 AWD Pro,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVGAT00.0VZA,small SUV,10,104,93,99,10,Elite,99.0,99.0
VOLKSWAGEN ID.4 AWD Pro S,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVGAT00.0VZA,small SUV,10,104,93,99,10,Elite,99.0,99.0
VOLKSWAGEN ID.4 AWD Pro S,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVGAT00.0VZA,small SUV,10,104,93,99,10,Elite,99.0,99.0
VOLKSWAGEN ID.4 Pro,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVGAT00.0VZR,small SUV,10,115,98,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4 Pro,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PVGAT00.0VZR,small SUV,10,115,98,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4 Pro S,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVGAT00.0VZR,small SUV,10,115,98,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4 Pro S,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PVGAT00.0VZR,small SUV,10,115,98,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4 S,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVGAT00.0VZR,small SUV,10,115,99,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4 S,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PVGAT00.0VZR,small SUV,10,115,99,107,10,Elite,107.0,107.0
VOLKSWAGEN Jetta,1.5,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PVGAV01.5V3Q,small car,7,29,42,34,7,Yes,34.0,34.0
VOLKSWAGEN Jetta,1.5,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PVGAV01.5V3Q,small car,7,31,41,35,7,Yes,35.0,35.0
VOLVO C40 Recharge twin,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0A,small SUV,10,94,80,87,10,Elite,87.0,87.0
VOLVO C40 Recharge twin,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0A,small SUV,10,94,80,87,10,Elite,87.0,87.0
VOLVO S60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PVVXJ02.0P30,small car,7,30/74,33/73,31,10,Yes,44.285714285714285,44.28571428571428
VOLVO S60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PVVXJ02.0P30,small car,7,30/74,33/73,31,10,Yes,44.285714285714285,44.28571428571428
VOLVO S90 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PVVXJ02.0P30,midsize car,7,28/66,31/67,29,10,Yes,41.42857142857143,41.400000000000034
VOLVO S90 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PVVXJ02.0P30,midsize car,7,28/66,31/67,29,10,Yes,41.42857142857143,41.400000000000034
VOLVO V60 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PVVXJ02.0P30,station wagon,7,30/74,33/73,31,10,Yes,44.285714285714285,44.28571428571428
VOLVO V60 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PVVXJ02.0P30,station wagon,7,30/74,33/73,31,10,Yes,44.285714285714285,44.28571428571428
VOLVO XC40 Recharge twin,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0A,small SUV,10,92,79,85,10,Elite,85.0,85.0
VOLVO XC40 Recharge twin,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0A,small SUV,10,92,79,85,10,Elite,85.0,85.0
VOLVO XC60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PVVXJ02.0P30,small SUV,7,28/66,28/60,28,10,Yes,40.0,39.98571428571429
VOLVO XC60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PVVXJ02.0P30,small SUV,7,28/66,28/60,28,10,Yes,40.0,39.98571428571429
VOLVO XC90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PVVXJ02.0P30,standard SUV,7,26/59,27/57,27,9,Yes,34.714285714285715,34.71428571428575
VOLVO XC90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PVVXJ02.0P30,standard SUV,7,26/59,27/57,27,9,Yes,34.714285714285715,34.71428571428575
